report_id,period,period_type,basis,consolidation,accounting,metric_id,label_raw,value,unit,page,confidence
factsheet_2022-12_10611,2005-01,month,시점,별도,,subs_broadband,Broadband,6087593.0,명,,auto
factsheet_2022-12_10611,2005-02,month,시점,별도,,subs_broadband,Broadband,6107271.0,명,,auto
factsheet_2022-12_10611,2005-03,month,시점,별도,,subs_broadband,Broadband,6133293.0,명,,auto
factsheet_2022-12_10611,2005-04,month,시점,별도,,subs_broadband,Broadband,6147921.0,명,,auto
factsheet_2022-12_10611,2005-05,month,시점,별도,,subs_broadband,Broadband,6158558.0,명,,auto
factsheet_2022-12_10611,2005-06,month,시점,별도,,subs_broadband,Broadband,6172475.0,명,,auto
factsheet_2022-12_10611,2005-07,month,시점,별도,,subs_broadband,Broadband,6193275.0,명,,auto
factsheet_2022-12_10611,2005-08,month,시점,별도,,subs_broadband,Broadband,6228759.0,명,,auto
factsheet_2022-12_10611,2005-09,month,시점,별도,,subs_broadband,Broadband,6244040.0,명,,auto
factsheet_2022-12_10611,2005-10,month,시점,별도,,subs_broadband,Broadband,6240185.0,명,,auto
factsheet_2022-12_10611,2005-11,month,시점,별도,,subs_broadband,Broadband,6245295.0,명,,auto
factsheet_2022-12_10611,2005-12,month,시점,별도,,subs_broadband,Broadband,6241789.0,명,,auto
factsheet_2022-12_10611,2006-01,month,시점,별도,,subs_broadband,Broadband,6269282.0,명,,auto
factsheet_2022-12_10611,2006-02,month,시점,별도,,subs_broadband,Broadband,6287566.0,명,,auto
factsheet_2022-12_10611,2006-03,month,시점,별도,,subs_broadband,Broadband,6240605.0,명,,auto
factsheet_2022-12_10611,2006-04,month,시점,별도,,subs_broadband,Broadband,6260449.0,명,,auto
factsheet_2022-12_10611,2006-05,month,시점,별도,,subs_broadband,Broadband,6285473.0,명,,auto
factsheet_2022-12_10611,2006-06,month,시점,별도,,subs_broadband,Broadband,6320260.0,명,,auto
factsheet_2022-12_10611,2006-07,month,시점,별도,,subs_broadband,Broadband,6319890.0,명,,auto
factsheet_2022-12_10611,2006-08,month,시점,별도,,subs_broadband,Broadband,6306557.0,명,,auto
factsheet_2022-12_10611,2006-09,month,시점,별도,,subs_broadband,Broadband,6333119.0,명,,auto
factsheet_2022-12_10611,2006-10,month,시점,별도,,subs_broadband,Broadband,6348618.0,명,,auto
factsheet_2022-12_10611,2006-11,month,시점,별도,,subs_broadband,Broadband,6347725.0,명,,auto
factsheet_2022-12_10611,2006-12,month,시점,별도,,subs_broadband,Broadband,6352542.0,명,,auto
factsheet_2022-12_10611,2006-12,month,시점,별도,,subs_pstn,PSTN,21288733.0,명,,auto
factsheet_2022-12_10611,2006-12,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),21288733.0,명,,auto
factsheet_2022-12_10611,2007-01,month,시점,별도,,subs_broadband,Broadband,6382446.0,명,,auto
factsheet_2022-12_10611,2007-01,month,시점,별도,,subs_pstn,PSTN,21283255.0,명,,auto
factsheet_2022-12_10611,2007-01,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),21283255.0,명,,auto
factsheet_2022-12_10611,2007-02,month,시점,별도,,subs_broadband,Broadband,6413395.0,명,,auto
factsheet_2022-12_10611,2007-02,month,시점,별도,,subs_pstn,PSTN,21262959.0,명,,auto
factsheet_2022-12_10611,2007-02,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),21262959.0,명,,auto
factsheet_2022-12_10611,2007-03,month,시점,별도,,subs_broadband,Broadband,6449729.0,명,,auto
factsheet_2022-12_10611,2007-03,month,시점,별도,,subs_pstn,PSTN,21263193.0,명,,auto
factsheet_2022-12_10611,2007-03,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),21263193.0,명,,auto
factsheet_2022-12_10611,2007-04,month,시점,별도,,subs_broadband,Broadband,6492321.0,명,,auto
factsheet_2022-12_10611,2007-04,month,시점,별도,,subs_pstn,PSTN,21258615.0,명,,auto
factsheet_2022-12_10611,2007-04,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),21258615.0,명,,auto
factsheet_2022-12_10611,2007-05,month,시점,별도,,subs_broadband,Broadband,6515008.0,명,,auto
factsheet_2022-12_10611,2007-05,month,시점,별도,,subs_pstn,PSTN,21261871.0,명,,auto
factsheet_2022-12_10611,2007-05,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),21261871.0,명,,auto
factsheet_2022-12_10611,2007-06,month,시점,별도,,subs_broadband,Broadband,6522631.0,명,,auto
factsheet_2022-12_10611,2007-06,month,시점,별도,,subs_pstn,PSTN,21237961.0,명,,auto
factsheet_2022-12_10611,2007-06,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),21237961.0,명,,auto
factsheet_2022-12_10611,2007-07,month,시점,별도,,subs_broadband,Broadband,6512848.0,명,,auto
factsheet_2022-12_10611,2007-07,month,시점,별도,,subs_pstn,PSTN,21208449.0,명,,auto
factsheet_2022-12_10611,2007-07,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),21208449.0,명,,auto
factsheet_2022-12_10611,2007-08,month,시점,별도,,subs_broadband,Broadband,6511779.0,명,,auto
factsheet_2022-12_10611,2007-08,month,시점,별도,,subs_pstn,PSTN,21190627.0,명,,auto
factsheet_2022-12_10611,2007-08,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),21190627.0,명,,auto
factsheet_2022-12_10611,2007-09,month,시점,별도,,subs_broadband,Broadband,6522080.0,명,,auto
factsheet_2022-12_10611,2007-09,month,시점,별도,,subs_pstn,PSTN,21184013.0,명,,auto
factsheet_2022-12_10611,2007-09,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),21184013.0,명,,auto
factsheet_2022-12_10611,2007-10,month,시점,별도,,subs_broadband,Broadband,6520022.0,명,,auto
factsheet_2022-12_10611,2007-10,month,시점,별도,,subs_pstn,PSTN,21139207.0,명,,auto
factsheet_2022-12_10611,2007-10,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),21139207.0,명,,auto
factsheet_2022-12_10611,2007-11,month,시점,별도,,subs_broadband,Broadband,6513293.0,명,,auto
factsheet_2022-12_10611,2007-11,month,시점,별도,,subs_pstn,PSTN,21103291.0,명,,auto
factsheet_2022-12_10611,2007-11,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),21103291.0,명,,auto
factsheet_2022-12_10611,2007-12,month,시점,별도,,subs_broadband,Broadband,6515541.0,명,,auto
factsheet_2022-12_10611,2007-12,month,시점,별도,,subs_pstn,PSTN,20918566.0,명,,auto
factsheet_2022-12_10611,2007-12,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),20918566.0,명,,auto
financial_indicator_2011Q4_127,2008,year,연간,별도,,capex_total,Capex,31508.0,억원,,auto
financial_indicator_2012Q1_133,2008,year,연간,별도,,capex_total,Capex,31508.0,억원,,auto
financial_indicator_2012Q2_138,2008,year,연간,별도,,capex_total,Capex,31508.0,억원,,auto
financial_indicator_2012Q3_143,2008,year,연간,별도,,capex_total,Capex,31508.0,억원,,auto
financial_indicator_2012Q4_148,2008,year,연간,별도,,capex_total,Capex,31508.0,억원,,auto
financial_indicator_2013Q1_153,2008,year,연간,별도,,capex_total,Capex,31508.0,억원,,auto
financial_indicator_2013Q2_158,2008,year,연간,별도,,capex_total,Capex,31508.0,억원,,auto
financial_indicator_2013Q3_163,2008,year,연간,별도,,capex_total,Capex,31508.0,억원,,auto
financial_indicator_2013Q4_168,2008,year,연간,별도,,capex_total,Capex,31508.0,억원,,auto
financial_indicator_2011Q4_127,2008,year,연간,별도,K-GAAP / pro forma,ebitda,EBITDA,48906.0,억원,,auto
financial_indicator_2012Q1_133,2008,year,연간,별도,K-GAAP / pro forma,ebitda,EBITDA,48906.0,억원,,auto
financial_indicator_2012Q2_138,2008,year,연간,별도,K-GAAP / pro forma,ebitda,EBITDA,48906.0,억원,,auto
financial_indicator_2012Q3_143,2008,year,연간,별도,K-GAAP / pro forma,ebitda,EBITDA,48906.0,억원,,auto
financial_indicator_2012Q4_148,2008,year,연간,별도,K-GAAP / pro forma,ebitda,EBITDA,48906.0,억원,,auto
financial_indicator_2013Q1_153,2008,year,연간,별도,K-GAAP / pro forma,ebitda,EBITDA,48906.0,억원,,auto
financial_indicator_2013Q2_158,2008,year,연간,별도,K-GAAP / pro forma,ebitda,EBITDA,48906.0,억원,,auto
financial_indicator_2013Q3_163,2008,year,연간,별도,K-GAAP / pro forma,ebitda,EBITDA,48906.0,억원,,auto
financial_indicator_2013Q4_168,2008,year,연간,별도,K-GAAP / pro forma,ebitda,EBITDA,48906.0,억원,,auto
financial_indicator_2011Q4_127,2008,year,연간,별도,K-GAAP / pro forma,net_profit,Net Income,5271.0,억원,,auto
financial_indicator_2012Q1_133,2008,year,연간,별도,K-GAAP / pro forma,net_profit,Net Income,5271.0,억원,,auto
financial_indicator_2012Q2_138,2008,year,연간,별도,K-GAAP / pro forma,net_profit,Net Income,5271.0,억원,,auto
financial_indicator_2012Q3_143,2008,year,연간,별도,K-GAAP / pro forma,net_profit,Net Income,5271.0,억원,,auto
financial_indicator_2012Q4_148,2008,year,연간,별도,K-GAAP / pro forma,net_profit,Net Income,5271.0,억원,,auto
financial_indicator_2013Q1_153,2008,year,연간,별도,K-GAAP / pro forma,net_profit,Net Income,5271.0,억원,,auto
financial_indicator_2013Q2_158,2008,year,연간,별도,K-GAAP / pro forma,net_profit,Net Income,5271.0,억원,,auto
financial_indicator_2013Q3_163,2008,year,연간,별도,K-GAAP / pro forma,net_profit,Net Income,5271.0,억원,,auto
financial_indicator_2013Q4_168,2008,year,연간,별도,K-GAAP / pro forma,net_profit,Net Income,5271.0,억원,,auto
financial_indicator_2011Q4_127,2008,year,연간,별도,K-GAAP / pro forma,operating_profit,Operating Income,14425.0,억원,,auto
financial_indicator_2012Q1_133,2008,year,연간,별도,K-GAAP / pro forma,operating_profit,Operating Income,14425.0,억원,,auto
financial_indicator_2012Q2_138,2008,year,연간,별도,K-GAAP / pro forma,operating_profit,Operating Income,14425.0,억원,,auto
financial_indicator_2012Q3_143,2008,year,연간,별도,K-GAAP / pro forma,operating_profit,Operating Income,14425.0,억원,,auto
financial_indicator_2012Q4_148,2008,year,연간,별도,K-GAAP / pro forma,operating_profit,Operating Income,14425.0,억원,,auto
financial_indicator_2013Q1_153,2008,year,연간,별도,K-GAAP / pro forma,operating_profit,Operating Income,14425.0,억원,,auto
financial_indicator_2013Q2_158,2008,year,연간,별도,K-GAAP / pro forma,operating_profit,Operating Income,14425.0,억원,,auto
financial_indicator_2013Q3_163,2008,year,연간,별도,K-GAAP / pro forma,operating_profit,Operating Income,14425.0,억원,,auto
financial_indicator_2013Q4_168,2008,year,연간,별도,K-GAAP / pro forma,operating_profit,Operating Income,14425.0,억원,,auto
financial_indicator_2011Q4_127,2008,year,연간,별도,,opex_depreciation,Depreciation,34481.0,억원,,auto
financial_indicator_2012Q1_133,2008,year,연간,별도,,opex_depreciation,Depreciation,34481.0,억원,,auto
financial_indicator_2012Q2_138,2008,year,연간,별도,,opex_depreciation,Depreciation,34481.0,억원,,auto
financial_indicator_2012Q3_143,2008,year,연간,별도,,opex_depreciation,Depreciation,34481.0,억원,,auto
financial_indicator_2012Q4_148,2008,year,연간,별도,,opex_depreciation,Depreciation,34481.0,억원,,auto
financial_indicator_2013Q1_153,2008,year,연간,별도,,opex_depreciation,Depreciation,34481.0,억원,,auto
financial_indicator_2013Q2_158,2008,year,연간,별도,,opex_depreciation,Depreciation,34481.0,억원,,auto
financial_indicator_2013Q3_163,2008,year,연간,별도,,opex_depreciation,Depreciation,34481.0,억원,,auto
financial_indicator_2013Q4_168,2008,year,연간,별도,,opex_depreciation,Depreciation,34481.0,억원,,auto
financial_indicator_2011Q4_127,2008,year,연간,별도,K-GAAP / pro forma,revenue_goods,- Merchandise,32106.0,억원,,auto
financial_indicator_2012Q1_133,2008,year,연간,별도,K-GAAP / pro forma,revenue_goods,- Merchandise,32106.0,억원,,auto
financial_indicator_2012Q2_138,2008,year,연간,별도,K-GAAP / pro forma,revenue_goods,- Merchandise,32106.0,억원,,auto
financial_indicator_2012Q3_143,2008,year,연간,별도,K-GAAP / pro forma,revenue_goods,- Merchandise,32106.0,억원,,auto
financial_indicator_2012Q4_148,2008,year,연간,별도,K-GAAP / pro forma,revenue_goods,- Merchandise,32106.0,억원,,auto
financial_indicator_2013Q1_153,2008,year,연간,별도,K-GAAP / pro forma,revenue_goods,- Merchandise,32106.0,억원,,auto
financial_indicator_2013Q2_158,2008,year,연간,별도,K-GAAP / pro forma,revenue_goods,- Merchandise,32106.0,억원,,auto
financial_indicator_2013Q3_163,2008,year,연간,별도,K-GAAP / pro forma,revenue_goods,- Merchandise,32106.0,억원,,auto
financial_indicator_2013Q4_168,2008,year,연간,별도,K-GAAP / pro forma,revenue_goods,- Merchandise,32106.0,억원,,auto
financial_indicator_2011Q4_127,2008,year,연간,별도,K-GAAP / pro forma,revenue_service,- Service,157222.0,억원,,auto
financial_indicator_2012Q1_133,2008,year,연간,별도,K-GAAP / pro forma,revenue_service,- Service,157222.0,억원,,auto
financial_indicator_2012Q2_138,2008,year,연간,별도,K-GAAP / pro forma,revenue_service,- Service,157222.0,억원,,auto
financial_indicator_2012Q3_143,2008,year,연간,별도,K-GAAP / pro forma,revenue_service,- Service,157222.0,억원,,auto
financial_indicator_2012Q4_148,2008,year,연간,별도,K-GAAP / pro forma,revenue_service,- Service,157222.0,억원,,auto
financial_indicator_2013Q1_153,2008,year,연간,별도,K-GAAP / pro forma,revenue_service,- Service,157222.0,억원,,auto
financial_indicator_2013Q2_158,2008,year,연간,별도,K-GAAP / pro forma,revenue_service,- Service,157222.0,억원,,auto
financial_indicator_2013Q3_163,2008,year,연간,별도,K-GAAP / pro forma,revenue_service,- Service,157222.0,억원,,auto
financial_indicator_2013Q4_168,2008,year,연간,별도,K-GAAP / pro forma,revenue_service,- Service,157222.0,억원,,auto
financial_indicator_2011Q4_127,2008,year,연간,별도,K-GAAP / pro forma,revenue_total,Revenue,189328.0,억원,,auto
financial_indicator_2012Q1_133,2008,year,연간,별도,K-GAAP / pro forma,revenue_total,Revenue,189328.0,억원,,auto
financial_indicator_2012Q2_138,2008,year,연간,별도,K-GAAP / pro forma,revenue_total,Revenue,189328.0,억원,,auto
financial_indicator_2012Q3_143,2008,year,연간,별도,K-GAAP / pro forma,revenue_total,Revenue,189328.0,억원,,auto
financial_indicator_2012Q4_148,2008,year,연간,별도,K-GAAP / pro forma,revenue_total,Revenue,189328.0,억원,,auto
financial_indicator_2013Q1_153,2008,year,연간,별도,K-GAAP / pro forma,revenue_total,Revenue,189328.0,억원,,auto
financial_indicator_2013Q2_158,2008,year,연간,별도,K-GAAP / pro forma,revenue_total,Revenue,189328.0,억원,,auto
financial_indicator_2013Q3_163,2008,year,연간,별도,K-GAAP / pro forma,revenue_total,Revenue,189328.0,억원,,auto
financial_indicator_2013Q4_168,2008,year,연간,별도,K-GAAP / pro forma,revenue_total,Revenue,189328.0,억원,,auto
factsheet_2022-12_10611,2008-01,month,시점,별도,,subs_broadband,Broadband,6518821.0,명,,auto
factsheet_2022-12_10611,2008-01,month,시점,별도,,subs_pstn,PSTN,20881712.0,명,,auto
factsheet_2022-12_10611,2008-01,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),20925461.0,명,,auto
factsheet_2022-12_10611,2008-02,month,시점,별도,,subs_broadband,Broadband,6555162.0,명,,auto
factsheet_2022-12_10611,2008-02,month,시점,별도,,subs_pstn,PSTN,20841958.0,명,,auto
factsheet_2022-12_10611,2008-02,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),20889729.0,명,,auto
factsheet_2022-12_10611,2008-03,month,시점,별도,,subs_broadband,Broadband,6627175.0,명,,auto
factsheet_2022-12_10611,2008-03,month,시점,별도,,subs_pstn,PSTN,20818173.0,명,,auto
factsheet_2022-12_10611,2008-03,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),20881253.0,명,,auto
factsheet_2022-12_10611,2008-04,month,시점,별도,,subs_broadband,Broadband,6648047.0,명,,auto
factsheet_2022-12_10611,2008-04,month,시점,별도,,subs_pstn,PSTN,20779052.0,명,,auto
factsheet_2022-12_10611,2008-04,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),20850588.0,명,,auto
factsheet_2022-12_10611,2008-05,month,시점,별도,,subs_broadband,Broadband,6684230.0,명,,auto
factsheet_2022-12_10611,2008-05,month,시점,별도,,subs_pstn,PSTN,20762133.0,명,,auto
factsheet_2022-12_10611,2008-05,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),20845500.0,명,,auto
factsheet_2022-12_10611,2008-06,month,시점,별도,,subs_broadband,Broadband,6687147.0,명,,auto
factsheet_2022-12_10611,2008-06,month,시점,별도,,subs_pstn,PSTN,20741311.0,명,,auto
factsheet_2022-12_10611,2008-06,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),20944142.0,명,,auto
factsheet_2022-12_10611,2008-07,month,시점,별도,,subs_broadband,Broadband,6741946.0,명,,auto
factsheet_2022-12_10611,2008-07,month,시점,별도,,subs_pstn,PSTN,20694985.0,명,,auto
factsheet_2022-12_10611,2008-07,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),20909938.0,명,,auto
factsheet_2022-12_10611,2008-08,month,시점,별도,,subs_broadband,Broadband,6811107.0,명,,auto
factsheet_2022-12_10611,2008-08,month,시점,별도,,subs_pstn,PSTN,20672754.0,명,,auto
factsheet_2022-12_10611,2008-08,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),20903843.0,명,,auto
factsheet_2022-12_10611,2008-09,month,시점,별도,,subs_broadband,Broadband,6754027.0,명,,auto
factsheet_2022-12_10611,2008-09,month,시점,별도,,subs_pstn,PSTN,20620605.0,명,,auto
factsheet_2022-12_10611,2008-09,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),20881767.0,명,,auto
factsheet_2022-12_10611,2008-10,month,시점,별도,,subs_broadband,Broadband,6793156.0,명,,auto
factsheet_2022-12_10611,2008-10,month,시점,별도,,subs_pstn,PSTN,20572979.0,명,,auto
factsheet_2022-12_10611,2008-10,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),20875611.0,명,,auto
factsheet_2022-12_10611,2008-11,month,시점,별도,,subs_broadband,Broadband,6771374.0,명,,auto
factsheet_2022-12_10611,2008-11,month,시점,별도,,subs_pstn,PSTN,20491267.0,명,,auto
factsheet_2022-12_10611,2008-11,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),20807879.0,명,,auto
factsheet_2022-12_10611,2008-12,month,시점,별도,,subs_broadband,Broadband,6711538.0,명,,auto
factsheet_2022-12_10611,2008-12,month,시점,별도,,subs_pstn,PSTN,19866278.0,명,,auto
factsheet_2022-12_10611,2008-12,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),20194006.0,명,,auto
factsheet_2022-12_10611,2008Q1,quarter,시점,별도,,subs_wireless,Total Wireless Service,14085444.0,명,,auto
factsheet_2022-12_10611,2008Q2,quarter,시점,별도,,subs_wireless,Total Wireless Service,14367165.0,명,,auto
factsheet_2022-12_10611,2008Q3,quarter,시점,별도,,subs_wireless,Total Wireless Service,14430594.0,명,,auto
factsheet_2022-12_10611,2008Q4,quarter,시점,별도,,subs_wireless,Total Wireless Service,14525655.0,명,,auto
financial_indicator_2011Q4_127,2009,year,연간,별도,,capex_total,Capex,29587.0,억원,,auto
financial_indicator_2012Q1_133,2009,year,연간,별도,,capex_total,Capex,29587.0,억원,,auto
financial_indicator_2012Q2_138,2009,year,연간,별도,,capex_total,Capex,29587.0,억원,,auto
financial_indicator_2012Q3_143,2009,year,연간,별도,,capex_total,Capex,29587.0,억원,,auto
financial_indicator_2012Q4_148,2009,year,연간,별도,,capex_total,Capex,29587.0,억원,,auto
financial_indicator_2013Q1_153,2009,year,연간,별도,,capex_total,Capex,29587.0,억원,,auto
financial_indicator_2013Q2_158,2009,year,연간,별도,,capex_total,Capex,29587.0,억원,,auto
financial_indicator_2013Q3_163,2009,year,연간,별도,,capex_total,Capex,29587.0,억원,,auto
financial_indicator_2013Q4_168,2009,year,연간,별도,,capex_total,Capex,29587.0,억원,,auto
financial_indicator_2011Q4_127,2009,year,연간,별도,,ebitda,EBITDA,40654.0,억원,,auto
financial_indicator_2012Q1_133,2009,year,연간,별도,,ebitda,EBITDA,40654.0,억원,,auto
financial_indicator_2012Q2_138,2009,year,연간,별도,,ebitda,EBITDA,40654.0,억원,,auto
financial_indicator_2012Q3_143,2009,year,연간,별도,,ebitda,EBITDA,40654.0,억원,,auto
financial_indicator_2012Q4_148,2009,year,연간,별도,,ebitda,EBITDA,40654.0,억원,,auto
financial_indicator_2013Q1_153,2009,year,연간,별도,,ebitda,EBITDA,40654.0,억원,,auto
financial_indicator_2013Q2_158,2009,year,연간,별도,,ebitda,EBITDA,40654.0,억원,,auto
financial_indicator_2013Q3_163,2009,year,연간,별도,,ebitda,EBITDA,40654.0,억원,,auto
financial_indicator_2013Q4_168,2009,year,연간,별도,,ebitda,EBITDA,40654.0,억원,,auto
financial_indicator_2011Q4_127,2009,year,연간,별도,,net_profit,Net Income,6051.0,억원,,auto
financial_indicator_2012Q1_133,2009,year,연간,별도,,net_profit,Net Income,6051.0,억원,,auto
financial_indicator_2012Q2_138,2009,year,연간,별도,,net_profit,Net Income,6051.0,억원,,auto
financial_indicator_2012Q3_143,2009,year,연간,별도,,net_profit,Net Income,6051.0,억원,,auto
financial_indicator_2012Q4_148,2009,year,연간,별도,,net_profit,Net Income,6051.0,억원,,auto
financial_indicator_2013Q1_153,2009,year,연간,별도,,net_profit,Net Income,6051.0,억원,,auto
financial_indicator_2013Q2_158,2009,year,연간,별도,,net_profit,Net Income,6051.0,억원,,auto
financial_indicator_2013Q3_163,2009,year,연간,별도,,net_profit,Net Income,6051.0,억원,,auto
financial_indicator_2013Q4_168,2009,year,연간,별도,,net_profit,Net Income,6051.0,억원,,auto
financial_indicator_2011Q4_127,2009,year,연간,별도,,operating_profit,Operating Income,9452.0,억원,,auto
financial_indicator_2012Q1_133,2009,year,연간,별도,,operating_profit,Operating Income,9452.0,억원,,auto
financial_indicator_2012Q2_138,2009,year,연간,별도,,operating_profit,Operating Income,9452.0,억원,,auto
financial_indicator_2012Q3_143,2009,year,연간,별도,,operating_profit,Operating Income,9452.0,억원,,auto
financial_indicator_2012Q4_148,2009,year,연간,별도,,operating_profit,Operating Income,9452.0,억원,,auto
financial_indicator_2013Q1_153,2009,year,연간,별도,,operating_profit,Operating Income,9452.0,억원,,auto
financial_indicator_2013Q2_158,2009,year,연간,별도,,operating_profit,Operating Income,9452.0,억원,,auto
financial_indicator_2013Q3_163,2009,year,연간,별도,,operating_profit,Operating Income,9452.0,억원,,auto
financial_indicator_2013Q4_168,2009,year,연간,별도,,operating_profit,Operating Income,9452.0,억원,,auto
financial_indicator_2011Q4_127,2009,year,연간,별도,,opex_depreciation,Depreciation,31203.0,억원,,auto
financial_indicator_2012Q1_133,2009,year,연간,별도,,opex_depreciation,Depreciation,31203.0,억원,,auto
financial_indicator_2012Q2_138,2009,year,연간,별도,,opex_depreciation,Depreciation,31203.0,억원,,auto
financial_indicator_2012Q3_143,2009,year,연간,별도,,opex_depreciation,Depreciation,31203.0,억원,,auto
financial_indicator_2012Q4_148,2009,year,연간,별도,,opex_depreciation,Depreciation,31203.0,억원,,auto
financial_indicator_2013Q1_153,2009,year,연간,별도,,opex_depreciation,Depreciation,31203.0,억원,,auto
financial_indicator_2013Q2_158,2009,year,연간,별도,,opex_depreciation,Depreciation,31203.0,억원,,auto
financial_indicator_2013Q3_163,2009,year,연간,별도,,opex_depreciation,Depreciation,31203.0,억원,,auto
financial_indicator_2013Q4_168,2009,year,연간,별도,,opex_depreciation,Depreciation,31203.0,억원,,auto
financial_indicator_2011Q4_127,2009,year,연간,별도,,revenue_goods,- Merchandise,35217.0,억원,,auto
financial_indicator_2012Q1_133,2009,year,연간,별도,,revenue_goods,- Merchandise,35217.0,억원,,auto
financial_indicator_2012Q2_138,2009,year,연간,별도,,revenue_goods,- Merchandise,35217.0,억원,,auto
financial_indicator_2012Q3_143,2009,year,연간,별도,,revenue_goods,- Merchandise,35217.0,억원,,auto
financial_indicator_2012Q4_148,2009,year,연간,별도,,revenue_goods,- Merchandise,35217.0,억원,,auto
financial_indicator_2013Q1_153,2009,year,연간,별도,,revenue_goods,- Merchandise,35217.0,억원,,auto
financial_indicator_2013Q2_158,2009,year,연간,별도,,revenue_goods,- Merchandise,35217.0,억원,,auto
financial_indicator_2013Q3_163,2009,year,연간,별도,,revenue_goods,- Merchandise,35217.0,억원,,auto
financial_indicator_2013Q4_168,2009,year,연간,별도,,revenue_goods,- Merchandise,35217.0,억원,,auto
financial_indicator_2011Q4_127,2009,year,연간,별도,,revenue_service,- Service,154341.0,억원,,auto
financial_indicator_2012Q1_133,2009,year,연간,별도,,revenue_service,- Service,154341.0,억원,,auto
financial_indicator_2012Q2_138,2009,year,연간,별도,,revenue_service,- Service,154341.0,억원,,auto
financial_indicator_2012Q3_143,2009,year,연간,별도,,revenue_service,- Service,154341.0,억원,,auto
financial_indicator_2012Q4_148,2009,year,연간,별도,,revenue_service,- Service,154341.0,억원,,auto
financial_indicator_2013Q1_153,2009,year,연간,별도,,revenue_service,- Service,154341.0,억원,,auto
financial_indicator_2013Q2_158,2009,year,연간,별도,,revenue_service,- Service,154341.0,억원,,auto
financial_indicator_2013Q3_163,2009,year,연간,별도,,revenue_service,- Service,154341.0,억원,,auto
financial_indicator_2013Q4_168,2009,year,연간,별도,,revenue_service,- Service,154341.0,억원,,auto
financial_indicator_2011Q4_127,2009,year,연간,별도,,revenue_total,Revenue,189558.0,억원,,auto
financial_indicator_2012Q1_133,2009,year,연간,별도,,revenue_total,Revenue,189558.0,억원,,auto
financial_indicator_2012Q2_138,2009,year,연간,별도,,revenue_total,Revenue,189558.0,억원,,auto
financial_indicator_2012Q3_143,2009,year,연간,별도,,revenue_total,Revenue,189558.0,억원,,auto
financial_indicator_2012Q4_148,2009,year,연간,별도,,revenue_total,Revenue,189558.0,억원,,auto
financial_indicator_2013Q1_153,2009,year,연간,별도,,revenue_total,Revenue,189558.0,억원,,auto
financial_indicator_2013Q2_158,2009,year,연간,별도,,revenue_total,Revenue,189558.0,억원,,auto
financial_indicator_2013Q3_163,2009,year,연간,별도,,revenue_total,Revenue,189558.0,억원,,auto
financial_indicator_2013Q4_168,2009,year,연간,별도,,revenue_total,Revenue,189558.0,억원,,auto
factsheet_2022-12_10611,2009-01,month,시점,별도,,subs_broadband,Broadband,6683979.0,명,,auto
factsheet_2022-12_10611,2009-01,month,시점,별도,,subs_pstn,PSTN,19749052.0,명,,auto
factsheet_2022-12_10611,2009-01,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),20070939.0,명,,auto
factsheet_2022-12_10611,2009-02,month,시점,별도,,subs_broadband,Broadband,6682793.0,명,,auto
factsheet_2022-12_10611,2009-02,month,시점,별도,,subs_pstn,PSTN,19624941.0,명,,auto
factsheet_2022-12_10611,2009-02,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),20008614.0,명,,auto
factsheet_2022-12_10611,2009-03,month,시점,별도,,subs_broadband,Broadband,6714405.0,명,,auto
factsheet_2022-12_10611,2009-03,month,시점,별도,,subs_pstn,PSTN,19467651.0,명,,auto
factsheet_2022-12_10611,2009-03,month,시점,별도,,subs_telephony,Telephony (PSTN+VoIP),19972226.0,명,,auto
factsheet_2022-12_10611,2009-04,month,시점,별도,,subs_broadband,Broadband,6756487.0,명,,auto
factsheet_2022-12_10611,2009-04,month,시점,별도,,subs_pstn,PSTN,19329560.0,명,,auto
